Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_60_64_MALE,1,-0.040318358869,-0.106606623553,0.025969905815,-1.192104389442,0.233220316102,Gee,60 <= Age <= 64 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_70_74_MALE,1,0.095010736012,0.042270843238,0.147750628787,3.530868398320,0.000414197773,Gee,70 <= Age <= 74 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_75_79_MALE,1,0.137274468596,0.085404906747,0.189144030446,5.187107907849,0.000000213585,Gee,75 <= Age <= 79 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_80_84_MALE,1,0.203881187016,0.153836358770,0.253926015263,7.984836748932,0.000000000000,Gee,80 <= Age <= 84 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_85_89_MALE,1,0.247611487592,0.198014288322,0.297208686862,9.785020222493,0.000000000000,Gee,85 <= Age <= 89 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus_MALE,1,0.230931328861,0.177752191262,0.284110466459,8.511177651764,0.000000000000,Gee,Age >= 90 MALE,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD001,1,-0.271621203460,-0.300428010707,-0.242814396213,-18.48062409891,0.000000000000,Gee,Nutritional anemia,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD003,1,-0.129136317261,-0.149260546673,-0.109012087849,-12.57700485074,0.000000000000,Gee,Aplastic anemia,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD004,1,0.091906133897,0.037601587832,0.146210679962,3.317083475499,0.000909624347,Gee,Acute posthemorrhagic anemia,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD006,1,0.318907757812,0.289971581692,0.347843933933,21.600909432652,0.000000000000,Gee,Coagulation and hemorrhagic disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD007,1,-0.075302082362,-0.119992534857,-0.030611629867,-3.302480980849,0.000958335867,Gee,Diseases of white blood cells,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR008,1,-0.303184539683,-0.337534445271,-0.268834634096,-17.29934240839,0.000000000000,Gee,Hypertension with complications and secondary hypertension,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR009,1,0.368870950871,0.339255976605,0.398485925137,24.412439874221,0.000000000000,Gee,Acute myocardial infarction,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR013,1,0.430658968159,0.366552149963,0.494765786354,13.166712854686,0.000000000000,Gee,Acute pulmonary embolism,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR014,1,0.095842672244,0.074835651971,0.116849692516,8.942162350694,0.000000000000,Gee,Pulmonary heart disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR016,1,-0.099595194671,-0.120576921541,-0.078613467802,-9.303476105806,0.000000000000,Gee,Conduction disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR017,1,0.118499255189,0.099877039268,0.137121471110,12.471892354366,0.000000000000,Gee,Cardiac dysrhythmias,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR018,1,2.303395898861,2.230286252082,2.376505545640,61.750715573535,0.000000000000,Gee,Cardiac arrest and ventricular fibrillation,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR026,1,0.068453264373,0.038668365197,0.098238163549,4.504495113559,0.000006653093,Gee,Peripheral and visceral vascular disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR031,1,0.465339225122,0.436005946913,0.494672503332,31.092608037852,0.000000000000,Gee,Hypotension,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR032,1,0.129647329404,0.100602300972,0.158692357835,8.748626186585,0.000000000000,Gee,Other specified and unspecified circulatory disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR033,1,0.101335139271,0.041302155382,0.161368123160,3.308401656444,0.000938301326,Gee,Acute phlebitis; thrombophlebitis and thromboembolism,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR036,1,-0.169180453382,-0.217487643132,-0.120873263633,-6.864145839149,0.000000000007,Gee,Postthrombotic syndrome and venous insufficiency/hypertension,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG004,1,-0.135157139651,-0.155965281557,-0.114348997745,-12.73074391554,0.000000000000,Gee,Esophageal disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG010,1,-0.202654040405,-0.260001122340,-0.145306958470,-6.926152248972,0.000000000004,Gee,Abdominal hernia,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG018,1,0.790880458597,0.738581616934,0.843179300260,29.639226522842,0.000000000000,Gee,Hepatic failure,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG019,1,0.182767815206,0.151700272259,0.213835358153,11.530307882578,0.000000000000,Gee,Other specified and unspecified liver disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG021,1,0.393316370905,0.344715989759,0.441916752051,15.861725840986,0.000000000000,Gee,Gastrointestinal hemorrhage,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG025,1,-0.146014553714,-0.180811015739,-0.111218091688,-8.224493234000,0.000000000000,Gee,Other specified and unspecified gastrointestinal disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END001,1,-0.057838980518,-0.077267427988,-0.038410533049,-5.834862456152,0.000000005383,Gee,Thyroid disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END005,1,-0.120842463036,-0.139530050528,-0.102154875543,-12.67402094816,0.000000000000,Gee,"Diabetes mellitus, Type 2",v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END007,1,-0.280502770074,-0.329824393054,-0.231181147093,-11.14674038865,0.000000000000,Gee,Nutritional deficiencies,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END008,1,0.412723281933,0.380025336442,0.445421227423,24.739253675887,0.000000000000,Gee,Malnutrition,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END009,1,-0.087906921406,-0.108682122457,-0.067131720355,-8.293272326255,0.000000000000,Gee,Obesity,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END010,1,-0.294311009902,-0.314680994829,-0.273941024974,-28.31808573856,0.000000000000,Gee,Disorders of lipid metabolism,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END011,1,0.354767465020,0.335511503949,0.374023426092,36.109932490548,0.000000000000,Gee,Fluid and electrolyte disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END015,1,0.165163577228,0.110498747282,0.219828407175,5.921808651763,0.000000003184,Gee,Other specified and unspecified endocrine disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END016,1,-0.133149945478,-0.161430695301,-0.104869195654,-9.227799804078,0.000000000000,Gee,Other specified and unspecified nutritional and metabolic disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_EYE005,1,-0.047027012686,-0.093354208655,-0.000699816716,-1.989571119847,0.046638200162,Gee,Retinal and vitreous conditions,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_EYE010,1,-0.175505142511,-0.239601821225,-0.111408463797,-5.366639353642,0.000000080217,Gee,Blindness and vision defects,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_FAC009,1,-0.221704721236,-0.243070690842,-0.200338751630,-20.33763394966,0.000000000000,Gee,"Implant, device or graft related encounter",v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_FAC022,1,-0.317260483925,-0.346081756815,-0.288439211035,-21.57500553818,0.000000000000,Gee,Acquired absence of limb or organ,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_GEN001,1,-0.150908549336,-0.200276995533,-0.101540103139,-5.991181502369,0.000000002083,Gee,Nephritis; nephrosis; renal sclerosis,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_GEN002,1,0.470574818343,0.450578436588,0.490571200097,46.123829166258,0.000000000000,Gee,Acute and unspecified renal failure,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_GEN003,1,0.326326237393,0.306501606219,0.346150868567,32.262273475990,0.000000000000,Gee,Chronic kidney disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_GEN008,1,-0.199145993673,-0.266447385603,-0.131844601743,-5.799567647445,0.000000006649,Gee,Urinary incontinence,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_GEN012,1,-0.253890844247,-0.282038515590,-0.225743172903,-17.67879497582,0.000000000000,Gee,Hyperplasia of prostate,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_INF002,1,0.777093262469,0.706726042760,0.847460482178,21.644663713572,0.000000000000,Gee,Septicemia,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_INF008,1,-0.147726761799,-0.193059052365,-0.102394471234,-6.387039548757,0.000000000169,Gee,Viral infection,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_INJ028,1,-0.386508828160,-0.428656435324,-0.344361220997,-17.97357985158,0.000000000000,Gee,"Adverse effects of drugs and medicaments, initial encounter",v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_INJ033,1,0.532409847108,0.469188400677,0.595631293539,16.505540196426,0.000000000000,Gee,"Complication of cardiovascular device, implant or graft, initial encounter",v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_MAL001,1,0.140515311661,0.068994896001,0.212035727321,3.850717974598,0.000117772057,Gee,Cardiac and circulatory congenital anomalies,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_MBD002,1,-0.133273427811,-0.158911759142,-0.107635096480,-10.18830419325,0.000000000000,Gee,Depressive disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_MBD017,1,-0.173986829205,-0.225424560578,-0.122549097831,-6.629528750985,0.000000000034,Gee,Alcohol-related disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_MBD021,1,-0.377285203440,-0.447282315455,-0.307288091425,-10.56422742817,0.000000000000,Gee,Stimulant-related disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_MBD024,1,-0.395120528564,-0.425534775241,-0.364706281886,-25.46247532452,0.000000000000,Gee,Tobacco-related disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_MUS006,1,-0.124897458939,-0.154673800017,-0.095121117861,-8.221108182443,0.000000000000,Gee,Osteoarthritis,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_MUS010,1,-0.202605921386,-0.254442248499,-0.150769594272,-7.660656745628,0.000000000000,Gee,"Musculoskeletal pain, not low back pain",v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_MUS011,1,-0.135607693994,-0.182232153549,-0.088983234438,-5.700574307741,0.000000011940,Gee,Spondylopathies/spondyloarthropathy (including infective),v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_MUS033,1,-0.181677839983,-0.212842757249,-0.150512922717,-11.42573298417,0.000000000000,Gee,Gout,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_NEO022,1,0.333515639509,0.268364944169,0.398666334849,10.033333309931,0.000000000000,Gee,Respiratory cancers,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_NEO070,1,0.514542811763,0.464394346915,0.564691276611,20.109995043998,0.000000000000,Gee,Secondary malignancies,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_NEO074,1,0.241228270998,0.167284722313,0.315171819683,6.394049671912,0.000000000162,Gee,Conditions due to neoplasm or the treatment of neoplasm,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS011,1,0.044357677603,0.018941662531,0.069773692675,3.420656239547,0.000624702409,Gee,Neurocognitive disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS013,1,1.219989002739,1.131608060249,1.308369945229,27.054865444168,0.000000000000,Gee,Coma; stupor; and brain damage,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS015,1,-0.077050265878,-0.109244962204,-0.044855569553,-4.690702611157,0.000002722685,Gee,Polyneuropathies,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS016,1,-0.234872707212,-0.257942535801,-0.211802878623,-19.95428987756,0.000000000000,Gee,Sleep wake disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS019,1,-0.159992810179,-0.195717656510,-0.124267963849,-8.777648554029,0.000000000000,Gee,Nervous system pain and pain syndromes,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS020,1,0.485434429191,0.461061841915,0.509807016467,39.037053690831,0.000000000000,Gee,Other nervous system disorders (neither hereditary nor degenerative),v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP002,1,0.322003991296,0.298900268387,0.345107714206,27.316646252356,0.000000000000,Gee,Pneumonia (except that caused by tuberculosis),v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP008,1,-0.037840079070,-0.055418259629,-0.020261898511,-4.219162040116,0.000024521199,Gee,Chronic obstructive pulmonary disease and bronchiectasis,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP009,1,-0.279368735313,-0.319403265851,-0.239334204775,-13.67700962797,0.000000000000,Gee,Asthma,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP010,1,0.715810344875,0.661440451449,0.770180238300,25.804032476800,0.000000000000,Gee,Aspiration pneumonitis,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP011,1,0.194880836215,0.170382138845,0.219379533585,15.591009370463,0.000000000000,Gee,"Pleurisy, pleural effusion and pulmonary collapse",v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP012,1,0.386550167178,0.361332429483,0.411767904874,30.043313759279,0.000000000000,Gee,Respiratory failure; insufficiency; arrest,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP016,1,0.219011370929,0.185827936811,0.252194805048,12.935803982634,0.000000000000,Gee,Other specified and unspecified lower respiratory disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SKN001,1,0.162980473776,0.126636107780,0.199324839772,8.789143792471,0.000000000000,Gee,Skin and subcutaneous tissue infections,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SKN003,1,0.389232636667,0.348615337332,0.429849936003,18.782192857701,0.000000000000,Gee,Pressure ulcer of skin,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SKN004,1,0.123374947593,0.079347162981,0.167402732204,5.492223967437,0.000000039690,Gee,Non-pressure ulcer of skin,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM003,1,1.315759602869,1.270809589722,1.360709616017,57.371316566049,0.000000000000,Gee,Shock,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM005,1,0.199243881490,0.155655685557,0.242832077423,8.959096000666,0.000000000000,Gee,Dysphagia,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM006,1,0.245642291957,0.215600047178,0.275684536737,16.025768009301,0.000000000000,Gee,Abdominal pain and other digestive/abdomen signs and symptoms,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM010,1,0.162908363761,0.119166121861,0.206650605661,7.299454986383,0.000000000000,Gee,Nervous system signs and symptoms,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM011,1,-0.048546055291,-0.087218823255,-0.009873287328,-2.460349361399,0.013880182716,Gee,Genitourinary signs and symptoms,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM012,1,-0.077719625471,-0.118208347812,-0.037230903129,-3.762224590048,0.000168408713,Gee,Circulatory signs and symptoms,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM013,1,-0.330090858495,-0.367433375754,-0.292748341236,-17.32518967037,0.000000000000,Gee,Respiratory signs and symptoms,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM016,1,0.329050486827,0.291356962243,0.366744011410,17.109758516974,0.000000000000,Gee,Other general signs and symptoms,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM017,1,-0.108439153056,-0.134552178565,-0.082326127546,-8.139111817048,0.000000000000,Gee,Abnormal findings without diagnosis,v2024,"HCUP 2019, 2020, 2021"
TRNSFER,1,0.416474397241,0.321050211315,0.511898583166,8.554171158576,0.000000000000,Gee,TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2024,"HCUP 2019, 2020, 2021"
DNR,1,0.856401238817,0.818704983875,0.894097493758,44.527383078180,0.000000000000,Gee,Do not resuscitate flag,v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q1,1,1.113648974920,0.769901682892,1.457396266948,6.349757315579,0.000000000216,Gee,"COVID, Quarter 1, 2020",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q2,1,0.706851383055,0.435818832259,0.977883933852,5.111575156335,0.000000319484,Gee,"COVID, Quarter 2, 2020",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q3,1,0.640798238132,0.386572264746,0.895024211519,4.940256305700,0.000000780199,Gee,"COVID, Quarter 3, 2020",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q4,1,0.857098854318,0.696700363755,1.017497344880,10.473183879478,0.000000000000,Gee,"COVID, Quarter 4, 2020",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q5,1,0.454328383098,0.302757581229,0.605899184967,5.874926153632,0.000000004230,Gee,"COVID, Quarter 1, 2021",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q6,1,-0.004947539122,-0.322400298660,0.312505220417,-0.030546272474,0.975631390484,Gee,"COVID, Quarter 2, 2021",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q7,1,0.707501440226,0.506083607146,0.908919273305,6.884580777445,0.000000000006,Gee,"COVID, Quarter 3, 2021",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q8,1,0.539379674028,0.360606630053,0.718152718003,5.913445962431,0.000000003350,Gee,"COVID, Quarter 4, 2021",v2024,"HCUP 2019, 2020, 2021"
YEAR_2019,1,-0.170683108834,-0.200758633635,-0.140607584032,-11.12308923250,0.000000000000,Gee,Discharge YEAR is 2019 or before 2019,v2024,"HCUP 2019, 2020, 2021"
Q1,1,-0.109815116972,-0.144545331390,-0.075084902553,-6.197303351745,0.000000000574,Gee,"Quarter 1, 2020",v2024,"HCUP 2019, 2020, 2021"
Q2,1,-0.134541480301,-0.172542526256,-0.096540434347,-6.939189414178,0.000000000004,Gee,"Quarter 2, 2020",v2024,"HCUP 2019, 2020, 2021"
Q3,1,-0.184837614242,-0.223705543384,-0.145969685099,-9.320668090546,0.000000000000,Gee,"Quarter 3, 2020",v2024,"HCUP 2019, 2020, 2021"
Q4,1,-0.092644175176,-0.128968765746,-0.056319584606,-4.998796789504,0.000000576892,Gee,"Quarter 4, 2020",v2024,"HCUP 2019, 2020, 2021"
Q5,1,-0.069177840770,-0.103399151384,-0.034956530155,-3.962036345225,0.000074313224,Gee,"Quarter 1, 2021",v2024,"HCUP 2019, 2020, 2021"
Q6,1,-0.214450731525,-0.250648100423,-0.178253362628,-11.61177519390,0.000000000000,Gee,"Quarter 2, 2021",v2024,"HCUP 2019, 2020, 2021"
Q7,1,-0.055038035030,-0.091015667559,-0.019060402501,-2.998323092841,0.002714697103,Gee,"Quarter 3, 2021",v2024,"HCUP 2019, 2020, 2021"
Intercept,1,-4.159428629191,-4.235218493758,-4.083638764624,-107.5649145966,0.000000000000,Gee,Intercept,v2024,"HCUP 2019, 2020, 2021"
