Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
CMR_DEPRESS,1,-0.333495379935,-0.450459240634,-0.216531519235,-5.588383709064,0.000000022919,Gee,Depression,v2024,"HCUP 2019, 2020, 2021"
CMR_DIAB_CX,1,-0.138028463769,-0.215733390291,-0.060323537248,-3.481514363879,0.000498587040,Gee,Diabetes with chronic complications,v2024,"HCUP 2019, 2020, 2021"
CMR_DIAB_UNCX,1,-0.069507928831,-0.195786154483,0.056770296821,-1.078832367541,0.280662462945,Gee,Diabetes without chronic complications,v2024,"HCUP 2019, 2020, 2021"
CMR_DRUG_ABUSE,1,-0.058778051669,-0.238945970646,0.121389867308,-0.639419409443,0.522550125663,Gee,Drug abuse,v2024,"HCUP 2019, 2020, 2021"
CMR_HF,1,0.347635393096,0.260589642898,0.434681143293,7.827525739905,0.000000000000,Gee,Heart failure,v2024,"HCUP 2019, 2020, 2021"
CMR_HTN_CX,1,-0.328648040952,-0.423108698852,-0.234187383051,-6.819117484176,0.000000000009,Gee,"Hypertension, complicated",v2024,"HCUP 2019, 2020, 2021"
CMR_HTN_UNCX,1,-0.326485394809,-0.418624194264,-0.234346595354,-6.944952822133,0.000000000004,Gee,"Hypertension, uncomplicated",v2024,"HCUP 2019, 2020, 2021"
CMR_LIVER_SEV,1,0.425723175456,0.287191170955,0.564255179957,6.023172004775,0.000000001710,Gee,"Liver disease, moderate to severe",v2024,"HCUP 2019, 2020, 2021"
CMR_LUNG_CHRONIC,1,0.066775043621,-0.010528934419,0.144079021662,1.693013527660,0.090452892312,Gee,Chronic pulmonary disease,v2024,"HCUP 2019, 2020, 2021"
CMR_NEURO_OTH,1,0.571081539018,0.478979148130,0.663183929907,12.152770822910,0.000000000000,Gee,Other neurological disorders,v2024,"HCUP 2019, 2020, 2021"
CMR_OBESE,1,-0.163342560150,-0.253442372574,-0.073242747725,-3.553231981532,0.000380528736,Gee,Obesity,v2024,"HCUP 2019, 2020, 2021"
CMR_PERIVASC,1,0.200994389682,0.119943245008,0.282045534357,4.860409639538,0.000001171431,Gee,Peripheral vascular disease,v2024,"HCUP 2019, 2020, 2021"
CMR_PSYCHOSES,1,-0.407538250427,-0.639157689613,-0.175918811241,-3.448589185636,0.000563523338,Gee,Psychoses,v2024,"HCUP 2019, 2020, 2021"
CMR_RENLFL_SEV,1,0.420736666158,0.312084105675,0.529389226642,7.589593001552,0.000000000000,Gee,"Renal failure, severe",v2024,"HCUP 2019, 2020, 2021"
CMR_THYROID_HYPO,1,-0.237364083527,-0.342274473075,-0.132453693980,-4.434499356496,0.000009228650,Gee,Hypothyroidism,v2024,"HCUP 2019, 2020, 2021"
CMR_THYROID_OTH,1,-0.383156813433,-0.738282561374,-0.028031065492,-2.114669406863,0.034458133562,Gee,Other thyroid disorders,v2024,"HCUP 2019, 2020, 2021"
CMR_ULCER_PEPTIC,1,-0.278856188075,-0.378451125833,-0.179261250317,-5.487709494061,0.000000040718,Gee,Peptic ulcer disease x bleeding,v2024,"HCUP 2019, 2020, 2021"
CMR_WGHTLOSS,1,0.021476286286,-0.070061904427,0.113014476998,0.459838099421,0.645632433919,Gee,Weight loss,v2024,"HCUP 2019, 2020, 2021"
MDC_4,1,1.012446271891,0.796034103863,1.228858439919,9.169346840672,0.000000000000,Gee,Diseases and disorders of the respiratory system,v2024,"HCUP 2019, 2020, 2021"
MDC_5,1,1.001429581655,0.837963850452,1.164895312859,12.007201134143,0.000000000000,Gee,Diseases and disorders of the circulatory system,v2024,"HCUP 2019, 2020, 2021"
MDC_8,1,-0.365150192918,-0.602680106768,-0.127620279067,-3.013015141816,0.002586660111,Gee,Diseases and disorders of the musculoskeletal system and connective tissue,v2024,"HCUP 2019, 2020, 2021"
MDC_10,1,-0.241135159943,-0.698293576041,0.216023256155,-1.033812814667,0.301223679671,Gee,"Endocrine, nutritional and metabolic diseases and disorders",v2024,"HCUP 2019, 2020, 2021"
MDC_11,1,-1.125744281469,-1.601298324666,-0.650190238272,-4.639679294171,0.000003489503,Gee,Diseases and disorders of the kidney and urinary tract,v2024,"HCUP 2019, 2020, 2021"
MDC_13,1,-1.761056250509,-2.751639036008,-0.770473465010,-3.484420359687,0.000493204216,Gee,Diseases and disorders of the female reproductive system,v2024,"HCUP 2019, 2020, 2021"
MDC_16,1,-1.092277390599,-2.247491122763,0.062936341566,-1.853184642023,0.063855898182,Gee,"Diseases and disorders of blood, blood forming organs and immunologic disorders",v2024,"HCUP 2019, 2020, 2021"
MDC_18,1,0.534596316125,0.360028031614,0.709164600636,6.002175760663,0.000000001947,Gee,"Infectious and parasitic diseases, systemic or unspecified sites",v2024,"HCUP 2019, 2020, 2021"
MDRG_101,1,1.156999012304,0.717522482951,1.596475541658,5.159948809104,0.000000247017,Gee,INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE,v2024,"HCUP 2019, 2020, 2021"
MDRG_102,1,1.603198735790,1.398981254834,1.807416216746,15.386595542650,0.000000000000,Gee,CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX,v2024,"HCUP 2019, 2020, 2021"
MDRG_402,1,0.361357986839,0.049713728998,0.673002244681,2.272618929791,0.023049153888,Gee,ULTRASOUND ACCELERATED AND OTHER THROMBOLYSIS WITH PRINCIPAL DIAGNOSIS PULMONARY EMBOLISM,v2024,"HCUP 2019, 2020, 2021"
MDRG_501,1,1.278158939300,1.072634515603,1.483683362998,12.189040321708,0.000000000000,Gee,OTHER HEART ASSIST SYSTEM IMPLANT,v2024,"HCUP 2019, 2020, 2021"
MDRG_505,1,-0.618748880989,-1.043976087179,-0.193521674800,-2.851947158040,0.004345232328,Gee,OTHER CARDIOTHORACIC PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_507,1,-1.006806355628,-1.456707529852,-0.556905181403,-4.386083676793,0.000011540974,Gee,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION,v2024,"HCUP 2019, 2020, 2021"
MDRG_508,1,-0.886514181570,-1.287336515296,-0.485691847845,-4.334927775889,0.000014580799,Gee,CORONARY BYPASS W/O CARDIAC CATH,v2024,"HCUP 2019, 2020, 2021"
MDRG_510,1,-1.913988786055,-2.768108660625,-1.059868911485,-4.392063923543,0.000011227967,Gee,PERMANENT CARDIAC PACEMAKER IMPLANT AND PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_511,1,-0.586110011431,-0.730817137380,-0.441402885482,-7.938479227274,0.000000000000,Gee,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE,v2024,"HCUP 2019, 2020, 2021"
MDRG_514,1,-0.551465153590,-0.742495571352,-0.360434735828,-5.658009087917,0.000000015314,Gee,ULTRASOUND ACCELERATED AND OTHER THROMBOLYSIS OF PERIPHERAL VASCULAR STRUCTURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_540,1,-1.580966855978,-1.935650767448,-1.226282944508,-8.736336772712,0.000000000000,Gee,ENDOVASCULAR CARDIAC VALVE REPLACEMENT,v2024,"HCUP 2019, 2020, 2021"
MDRG_541,1,-0.004630053875,-0.260464465437,0.251204357688,-0.035471142392,0.971704056924,Gee,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON,v2024,"HCUP 2019, 2020, 2021"
MDRG_542,1,-0.222772474229,-0.371672445276,-0.073872503182,-2.932344601322,0.003364132351,Gee,OTHER MAJOR CARDIOVASCULAR PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_543,1,-1.078097410228,-1.580861454190,-0.575333366266,-4.202830574799,0.000026359789,Gee,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_544,1,-2.435202433175,-3.118509747573,-1.751895118776,-6.985010936535,0.000000000003,Gee,CARDIAC DEFIBRILLATOR IMPLANT,v2024,"HCUP 2019, 2020, 2021"
MDRG_807,1,-1.295827286691,-2.121903222231,-0.469751351152,-3.074505263783,0.002108520006,Gee,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY,v2024,"HCUP 2019, 2020, 2021"
MDRG_1003,1,-1.655910039167,-2.880793351254,-0.431026727080,-2.649659772795,0.008057286479,Gee,O.R. PROCEDURES FOR OBESITY,v2024,"HCUP 2019, 2020, 2021"
MDRG_1802,1,-0.404026162742,-0.706989178136,-0.101063147348,-2.613773588027,0.008954835661,Gee,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC,v2024,"HCUP 2019, 2020, 2021"
TRNSFER,1,0.317257633638,0.231495670526,0.403019596749,7.250458282330,0.000000000000,Gee,TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2024,"HCUP 2019, 2020, 2021"
RegVarPS04_DVT_PE_SEVERE,1,0.213217285770,-0.000627614906,0.427062186447,1.954211672427,0.050676189475,Gee,PSI04 DVT PE Regression variable: Triggering Complication Severe,v2024,"HCUP 2019, 2020, 2021"
RegVarPS04_GIHEMORRHAGE_ANY,1,-0.389579532457,-0.459749711759,-0.319409353154,-10.88157192007,0.000000000000,Gee,PSI04 GIHEMORRHAGE Regression variable: Any Triggering Complication POA,v2024,"HCUP 2019, 2020, 2021"
RegVarPS04_GIHEMORRHAGE_SEVERE,1,0.180344068242,0.042882646028,0.317805490457,2.571396926403,0.010128916169,Gee,PSI04 GIHEMORRHAGE Regression variable: Triggering Complication Severe,v2024,"HCUP 2019, 2020, 2021"
RegVarPS04_PNEUMONIA_SEVERE,1,0.158472850246,-0.139588361816,0.456534062307,1.042071448549,0.297378554652,Gee,PSI04 PNEUMONIA Regression variable: Triggering Complication Severe,v2024,"HCUP 2019, 2020, 2021"
RegVarPS04_SEPSIS_SEVERE,1,1.713359958887,1.589407329978,1.837312587796,27.091993461675,0.000000000000,Gee,PSI04 SEPSIS Regression variable: Triggering Complication Severe,v2024,"HCUP 2019, 2020, 2021"
RegVarPS04_SHOCK_ANY,1,0.777462299404,0.670381015971,0.884543582837,14.230293635990,0.000000000000,Gee,PSI04 SHOCK Regression variable: Any Triggering Complication POA,v2024,"HCUP 2019, 2020, 2021"
RegVarPS04_SHOCK_SEVERE,1,2.352301567792,2.226816926347,2.477786209237,36.740961288579,0.000000000000,Gee,PSI04 SHOCK Regression variable: Triggering Complication Severe,v2024,"HCUP 2019, 2020, 2021"
DNR,1,0.802156130259,0.675818310366,0.928493950153,12.444390180360,0.000000000000,Gee,Do not resuscitate flag,v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q2,1,1.092770457721,0.463308349624,1.722232565818,3.402572947525,0.000667545322,Gee,"COVID, Quarter 2, 2020",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q3,1,0.657719291172,0.077004369106,1.238434213237,2.219860509265,0.026428237925,Gee,"COVID, Quarter 3, 2020",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q4,1,1.115514175541,0.701549495735,1.529478855346,5.281531770609,0.000000128108,Gee,"COVID, Quarter 4, 2020",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q5,1,0.854397495568,0.511548768168,1.197246222968,4.884335819160,0.000001037781,Gee,"COVID, Quarter 1, 2021",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q6,1,1.007845015264,0.417713145328,1.597976885200,3.347285636563,0.000816070759,Gee,"COVID, Quarter 2, 2021",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q7,1,1.163388916431,0.696962558204,1.629815274657,4.888661063000,0.000001015241,Gee,"COVID, Quarter 3, 2021",v2024,"HCUP 2019, 2020, 2021"
COVIDDX_Q8,1,1.198972077777,0.759706235435,1.638237920119,5.349703674624,0.000000088098,Gee,"COVID, Quarter 4, 2021",v2024,"HCUP 2019, 2020, 2021"
YEAR_2019,1,-0.023645935955,-0.149538006939,0.102246135028,-0.368134247784,0.712773135243,Gee,Discharge YEAR is 2019 or before 2019,v2024,"HCUP 2019, 2020, 2021"
Q1,1,-0.083492856178,-0.250153044738,0.083167332381,-0.981896111427,0.326151031679,Gee,"Quarter 1, 2020",v2024,"HCUP 2019, 2020, 2021"
Q2,1,-0.061360455201,-0.230037909489,0.107316999088,-0.712983740334,0.475855818649,Gee,"Quarter 2, 2020",v2024,"HCUP 2019, 2020, 2021"
Q3,1,0.081342504939,-0.070299186073,0.232984195952,1.051349263047,0.293098209205,Gee,"Quarter 3, 2020",v2024,"HCUP 2019, 2020, 2021"
Q4,1,-0.043570845359,-0.205154847953,0.118013157235,-0.528500880711,0.597151735961,Gee,"Quarter 4, 2020",v2024,"HCUP 2019, 2020, 2021"
Q5,1,0.029716817110,-0.125868299366,0.185301933586,0.374353875161,0.708141054466,Gee,"Quarter 1, 2021",v2024,"HCUP 2019, 2020, 2021"
Q6,1,-0.179772727733,-0.344037967025,-0.015507488442,-2.144994724875,0.031953268759,Gee,"Quarter 2, 2021",v2024,"HCUP 2019, 2020, 2021"
Q7,1,0.018355036172,-0.138113191574,0.174823263917,0.229920223102,0.818153761495,Gee,"Quarter 3, 2021",v2024,"HCUP 2019, 2020, 2021"
Intercept,1,-3.391694407163,-3.608515600647,-3.174873213679,-30.65935934483,0.000000000000,Gee,Intercept,v2024,"HCUP 2019, 2020, 2021"
